epoch,loss,accuracy,val_loss,val_accuracy
1,2.1564595699310303,0.13500000536441803,2.0929808616638184,0.125
2,2.0870842933654785,0.12833333015441895,2.060816764831543,0.125
3,2.05660080909729,0.12999999523162842,2.0401980876922607,0.125
4,2.0392398834228516,0.14166666567325592,2.015205144882202,0.125
5,2.001265287399292,0.19333332777023315,1.9912599325180054,0.125
6,1.9884802103042603,0.23000000417232513,1.9631762504577637,0.2916666567325592
7,1.957702875137329,0.27000001072883606,1.9291528463363647,0.2916666567325592
8,1.9205189943313599,0.3100000023841858,1.891290307044983,0.4583333432674408
9,1.8831803798675537,0.4183333218097687,1.850230097770691,0.5416666865348816
10,1.8496577739715576,0.4166666567325592,1.800200343132019,0.5416666865348816
11,1.7925193309783936,0.5049999952316284,1.7412834167480469,0.6666666865348816
12,1.7308638095855713,0.5116666555404663,1.6802185773849487,0.625
13,1.6745117902755737,0.528333306312561,1.6048007011413574,0.75
14,1.6030365228652954,0.57833331823349,1.5224641561508179,0.75
15,1.5548545122146606,0.550000011920929,1.4473298788070679,0.7083333134651184
16,1.4725276231765747,0.574999988079071,1.3506813049316406,0.75
17,1.368635654449463,0.6349999904632568,1.2566957473754883,0.875
18,1.2995283603668213,0.6033333539962769,1.178601622581482,0.7083333134651184
19,1.26878023147583,0.596666693687439,1.1072336435317993,0.7916666865348816
20,1.1452113389968872,0.6800000071525574,1.0316716432571411,0.875
21,1.1018853187561035,0.6883333325386047,0.9716779589653015,0.7916666865348816
22,1.0388133525848389,0.6866666674613953,0.9043692946434021,0.875
23,1.0200899839401245,0.6683333516120911,0.8640766739845276,0.9166666865348816
24,0.9522767066955566,0.7099999785423279,0.811551034450531,0.9583333134651184
25,0.9206099510192871,0.7233333587646484,0.7669076919555664,0.875
26,0.8959710597991943,0.7066666483879089,0.7323105931282043,0.9583333134651184
27,0.853793740272522,0.7383333444595337,0.7021215558052063,0.9583333134651184
28,0.7974196672439575,0.7683333158493042,0.6622750163078308,0.9166666865348816
29,0.8036695718765259,0.7333333492279053,0.6385082602500916,0.9583333134651184
30,0.7758253216743469,0.7549999952316284,0.6134819984436035,0.9583333134651184
31,0.7371234893798828,0.778333306312561,0.5915045738220215,0.9583333134651184
32,0.6990270614624023,0.8100000023841858,0.5667016506195068,0.9166666865348816
33,0.6807398200035095,0.7866666913032532,0.5477529168128967,0.9166666865348816
34,0.6779072284698486,0.7683333158493042,0.524322509765625,0.9166666865348816
35,0.6619808673858643,0.7950000166893005,0.5092349648475647,0.9583333134651184
36,0.64215087890625,0.7850000262260437,0.4896174371242523,0.9166666865348816
37,0.6144723296165466,0.8183333277702332,0.47549495100975037,0.9166666865348816
38,0.5874155759811401,0.824999988079071,0.46508100628852844,0.9166666865348816
39,0.6063534021377563,0.800000011920929,0.44969359040260315,0.9166666865348816
40,0.5604902505874634,0.8083333373069763,0.4338921010494232,0.9166666865348816
41,0.5662462711334229,0.8183333277702332,0.41843733191490173,0.9583333134651184
42,0.5489975214004517,0.8166666626930237,0.4195915460586548,0.9166666865348816
43,0.5611442923545837,0.8083333373069763,0.4016553461551666,0.9166666865348816
44,0.5560369491577148,0.8149999976158142,0.3946564197540283,0.9166666865348816
45,0.5178765654563904,0.8133333325386047,0.3772749602794647,0.9166666865348816
46,0.4999393820762634,0.846666693687439,0.3673914968967438,0.9166666865348816
47,0.4862164855003357,0.8533333539962769,0.35527777671813965,0.9583333134651184
48,0.47530385851860046,0.846666693687439,0.34964001178741455,0.9166666865348816
49,0.498045951128006,0.8333333134651184,0.33946681022644043,0.9166666865348816
50,0.49616867303848267,0.8266666531562805,0.33184778690338135,0.9166666865348816
51,0.46717655658721924,0.8450000286102295,0.32399025559425354,0.9166666865348816
52,0.4516938328742981,0.8600000143051147,0.3165719211101532,0.875
53,0.44046589732170105,0.8583333492279053,0.30711135268211365,0.9166666865348816
54,0.42852842807769775,0.8866666555404663,0.2986082136631012,0.9166666865348816
55,0.4167661666870117,0.8766666650772095,0.28960487246513367,0.9583333134651184
56,0.42723509669303894,0.8733333349227905,0.285877525806427,0.9583333134651184
57,0.4046677052974701,0.875,0.2801027297973633,0.9166666865348816
58,0.3978767395019531,0.8766666650772095,0.2710581123828888,0.9583333134651184
59,0.40149804949760437,0.8849999904632568,0.26587599515914917,0.9583333134651184
60,0.4131371080875397,0.871666669845581,0.2677755653858185,0.9166666865348816
61,0.41066280007362366,0.8816666603088379,0.2670527994632721,0.9166666865348816
62,0.3845956027507782,0.8849999904632568,0.2584352195262909,0.9166666865348816
63,0.3787041902542114,0.8683333396911621,0.2535339891910553,0.9166666865348816
64,0.38248082995414734,0.8600000143051147,0.24767643213272095,0.9583333134651184
65,0.36081308126449585,0.8916666507720947,0.24891741573810577,0.875
66,0.3491703271865845,0.878333330154419,0.23613975942134857,0.9166666865348816
67,0.32502105832099915,0.8949999809265137,0.2304299920797348,0.9166666865348816
68,0.35239696502685547,0.8799999952316284,0.23305411636829376,0.9583333134651184
69,0.3463582694530487,0.9016666412353516,0.21946604549884796,0.9583333134651184
70,0.3229299783706665,0.9133333563804626,0.2187625616788864,0.9583333134651184
71,0.34405311942100525,0.8816666603088379,0.21557509899139404,0.9583333134651184
72,0.3278512954711914,0.9066666960716248,0.21279798448085785,0.9583333134651184
73,0.3385680019855499,0.871666669845581,0.2135487049818039,0.9166666865348816
74,0.314110666513443,0.8966666460037231,0.21466779708862305,0.9166666865348816
75,0.3111211359500885,0.8916666507720947,0.20776526629924774,0.9166666865348816
76,0.2985743284225464,0.9016666412353516,0.2019774466753006,0.9166666865348816
77,0.3046330213546753,0.9066666960716248,0.1955806016921997,0.9583333134651184
78,0.289008229970932,0.9133333563804626,0.19912922382354736,0.9583333134651184
79,0.3269791305065155,0.878333330154419,0.19731609523296356,0.875
80,0.30075448751449585,0.9116666913032532,0.20094995200634003,0.9166666865348816
81,0.297413170337677,0.8899999856948853,0.19011461734771729,0.9166666865348816
82,0.2885541319847107,0.8999999761581421,0.18965385854244232,0.9583333134651184
83,0.2694205939769745,0.9166666865348816,0.18314874172210693,0.9583333134651184
84,0.3056797385215759,0.8983333110809326,0.18486444652080536,0.9583333134651184
85,0.2869931161403656,0.9049999713897705,0.18182432651519775,0.9583333134651184
86,0.29533013701438904,0.8949999809265137,0.18111775815486908,0.9583333134651184
87,0.2676226794719696,0.9316666722297668,0.1780122071504593,0.9583333134651184
88,0.2662685215473175,0.9016666412353516,0.19183361530303955,0.9583333134651184
89,0.2718486189842224,0.9100000262260437,0.17171411216259003,0.9166666865348816
90,0.2624695599079132,0.9200000166893005,0.1674671173095703,0.9583333134651184
91,0.2655318081378937,0.9166666865348816,0.16994594037532806,0.9583333134651184
92,0.26606032252311707,0.9116666913032532,0.171412393450737,0.9166666865348816
93,0.2794545888900757,0.8966666460037231,0.174830362200737,0.9583333134651184
94,0.2695469856262207,0.9083333611488342,0.1729377657175064,0.9166666865348816
95,0.26310983300209045,0.9116666913032532,0.16262400150299072,0.9166666865348816
96,0.2716020345687866,0.8966666460037231,0.16465286910533905,0.9166666865348816
97,0.26680657267570496,0.9200000166893005,0.16205449402332306,0.9583333134651184
98,0.22957557439804077,0.92166668176651,0.16062940657138824,0.9583333134651184
99,0.268034428358078,0.8949999809265137,0.15837213397026062,0.9583333134651184
100,0.24320663511753082,0.9100000262260437,0.1619420349597931,0.9166666865348816
