epoch,loss,accuracy,val_loss,val_accuracy
1,2.0815913677215576,0.13500000536441803,2.0592081546783447,0.5833333134651184
2,1.9790350198745728,0.24833333492279053,1.800155520439148,0.25
3,1.50726318359375,0.4633333384990692,1.0766545534133911,0.75
4,1.0560909509658813,0.6033333539962769,0.6291539072990417,0.8333333134651184
5,0.7707192897796631,0.6916666626930237,0.37979134917259216,0.9583333134651184
6,0.584538996219635,0.79666668176651,0.2804737389087677,0.9583333134651184
7,0.42687585949897766,0.8616666793823242,0.09962686151266098,1.0
8,0.33663713932037354,0.8816666603088379,0.05888484790921211,1.0
9,0.3000332713127136,0.8833333253860474,0.04863252863287926,1.0
10,0.2143579125404358,0.9350000023841858,0.06910700350999832,1.0
11,0.21003881096839905,0.925000011920929,0.06274621188640594,0.9583333134651184
12,0.18591316044330597,0.9383333325386047,0.013969344086945057,1.0
13,0.1450660228729248,0.9416666626930237,0.009647580794990063,1.0
14,0.13322897255420685,0.9583333134651184,0.046480435878038406,1.0
15,0.17611615359783173,0.9416666626930237,0.010797212831676006,1.0
16,0.10440505295991898,0.9700000286102295,0.0034962778445333242,1.0
17,0.07336333394050598,0.9783333539962769,0.0020493955817073584,1.0
18,0.07277807593345642,0.9800000190734863,0.0008176091942004859,1.0
19,0.08256921172142029,0.9700000286102295,0.0005605902406387031,1.0
20,0.11181916296482086,0.9683333039283752,0.0035800847690552473,1.0
21,0.0608941949903965,0.9800000190734863,0.04398389533162117,0.9583333134651184
22,0.062025729566812515,0.9833333492279053,0.0028552664443850517,1.0
23,0.053595639765262604,0.9800000190734863,0.0002634618431329727,1.0
24,0.038543105125427246,0.9833333492279053,0.000687530031427741,1.0
25,0.08860833197832108,0.9733333587646484,0.008188188076019287,1.0
26,0.12706498801708221,0.9599999785423279,0.004780610557645559,1.0
27,0.07982568442821503,0.9800000190734863,0.006926774978637695,1.0
28,0.06432626396417618,0.9783333539962769,0.00391152361407876,1.0
29,0.04861109331250191,0.9866666793823242,0.000707829836755991,1.0
30,0.03015337884426117,0.9883333444595337,0.004432660061866045,1.0
31,0.03433282673358917,0.9933333396911621,0.0014037304790690541,1.0
32,0.052592288702726364,0.9783333539962769,0.007364185992628336,1.0
33,0.06120472773909569,0.9783333539962769,0.01137635763734579,1.0
34,0.048501156270504,0.9866666793823242,0.00013104939716868103,1.0
35,0.06892852485179901,0.9783333539962769,0.0011833980679512024,1.0
36,0.02242862619459629,0.9933333396911621,0.0022751500364392996,1.0
37,0.02208818681538105,0.996666669845581,0.00016247226449195296,1.0
38,0.02716013975441456,0.9933333396911621,0.0008098637335933745,1.0
39,0.10238996148109436,0.9766666889190674,0.009502008557319641,1.0
40,0.07330763339996338,0.9733333587646484,0.0034015860874205828,1.0
41,0.042559750378131866,0.9850000143051147,0.0005542419967241585,1.0
42,0.02582545019686222,0.9916666746139526,0.0015487088821828365,1.0
