epoch,loss,accuracy,val_loss,val_accuracy
1,1.8821476697921753,0.27874332666397095,1.1420468091964722,0.625
2,0.880807638168335,0.64371657371521,0.36225709319114685,0.9166666865348816
3,0.39906609058380127,0.8348930478096008,0.17950241267681122,0.9166666865348816
4,0.2886636555194855,0.8790106773376465,0.2392956018447876,0.9166666865348816
5,0.26946553587913513,0.885026752948761,0.12782305479049683,1.0
6,0.1962641179561615,0.9251337051391602,0.091206856071949,0.9583333134651184
7,0.1817275434732437,0.9197860956192017,0.10911232978105545,0.9583333134651184
8,0.19588081538677216,0.9237967729568481,0.09749797731637955,0.9583333134651184
9,0.17750456929206848,0.9264705777168274,0.1505557745695114,0.9166666865348816
10,0.1767924278974533,0.9351603984832764,0.07333957403898239,0.9583333134651184
11,0.14930327236652374,0.9371657967567444,0.08784402161836624,0.9583333134651184
12,0.1679733395576477,0.9398396015167236,0.09815514832735062,0.9583333134651184
13,0.16710221767425537,0.9284759163856506,0.07919205725193024,0.9583333134651184
14,0.1485714465379715,0.9385026693344116,0.0960623249411583,0.9583333134651184
15,0.13720037043094635,0.9465240836143494,0.06522481888532639,1.0
16,0.14145736396312714,0.9391711354255676,0.060157403349876404,1.0
17,0.1175348088145256,0.9512032270431519,0.08135280013084412,0.9583333134651184
18,0.14585638046264648,0.9465240836143494,0.11087924987077713,0.9166666865348816
19,0.1510329395532608,0.9411764740943909,0.15601669251918793,0.875
20,0.11462501436471939,0.9578877091407776,0.06892234086990356,1.0
21,0.09493405371904373,0.9632353186607361,0.07540474086999893,0.9583333134651184
22,0.11085592210292816,0.9485294222831726,0.062144216150045395,0.9583333134651184
23,0.09750952571630478,0.9612299203872681,0.0791369378566742,1.0
24,0.09744171798229218,0.9612299203872681,0.057187870144844055,0.9583333134651184
25,0.09242108464241028,0.9605615139007568,0.05085444450378418,0.9583333134651184
26,0.14649198949337006,0.9538770318031311,0.20222042500972748,0.9583333134651184
27,0.11882802098989487,0.9565507769584656,0.08517385274171829,1.0
28,0.1317201852798462,0.9405080080032349,0.14665724337100983,0.875
29,0.10586421191692352,0.9625668525695801,0.08769062906503677,0.9583333134651184
30,0.1150871217250824,0.9512032270431519,0.08600753545761108,0.9583333134651184
31,0.11541516333818436,0.9578877091407776,0.1308228075504303,0.9583333134651184
32,0.0955885797739029,0.9532085657119751,0.1380472034215927,0.9583333134651184
33,0.08587101101875305,0.9685828685760498,0.2211817502975464,0.9166666865348816
34,0.11361578106880188,0.9538770318031311,0.07914216071367264,0.9583333134651184
35,0.10914324969053268,0.9572192430496216,0.18669788539409637,0.9166666865348816
