epoch,loss,accuracy,val_loss,val_accuracy
1,1.9635602235794067,0.20588235557079315,1.2919743061065674,0.5
2,0.9251055121421814,0.635026752948761,0.47198906540870667,0.8333333134651184
3,0.4432261288166046,0.8335561752319336,0.12864996492862701,0.9583333134651184
4,0.2530316710472107,0.903743326663971,0.025740548968315125,1.0
5,0.25558167695999146,0.9124331474304199,0.025101536884903908,1.0
6,0.18093805015087128,0.9324866533279419,0.014788330532610416,1.0
7,0.23291049897670746,0.9311497211456299,0.03177821263670921,1.0
8,0.14656974375247955,0.9478609561920166,0.08698495477437973,0.9583333134651184
9,0.12296587973833084,0.9632353186607361,0.015094577334821224,1.0
10,0.1263897866010666,0.9552139043807983,0.0037495966535061598,1.0
11,0.13632617890834808,0.9552139043807983,0.08207855373620987,0.9583333134651184
12,0.11672581732273102,0.9585561752319336,0.0017690779641270638,1.0
13,0.10178106278181076,0.9665775299072266,0.0011916274670511484,1.0
14,0.09770803153514862,0.9665775299072266,0.0028740044217556715,1.0
15,0.09335771948099136,0.9719251394271851,0.16917608678340912,0.9166666865348816
16,0.11073010414838791,0.9618983864784241,0.0011592645896598697,1.0
17,0.07360423356294632,0.9725936055183411,0.0007713872473686934,1.0
18,0.0554555207490921,0.980614960193634,0.0005437557119876146,1.0
19,0.09075070172548294,0.971256673336029,0.0011157846311107278,1.0
20,0.07514051347970963,0.970588207244873,0.0010153272887691855,1.0
21,0.09512313455343246,0.9692513346672058,0.0005530472844839096,1.0
22,0.08815258741378784,0.9725936055183411,0.00022486403759103268,1.0
23,0.11418282240629196,0.9565507769584656,0.0018426459282636642,1.0
24,0.07220687717199326,0.9779411554336548,0.0015681075165048242,1.0
25,0.08727391064167023,0.9692513346672058,0.0002859751111827791,1.0
26,0.10801049321889877,0.9699198007583618,0.0005420275847427547,1.0
27,0.05707591399550438,0.98128342628479,0.0005397340864874423,1.0
28,0.09497471153736115,0.9665775299072266,0.001065374817699194,1.0
29,0.06723485141992569,0.9779411554336548,0.00022229983005672693,1.0
30,0.08340537548065186,0.9752673506736755,0.0005337595357559621,1.0
31,0.05194687470793724,0.98128342628479,0.0007108701393008232,1.0
32,0.05807727575302124,0.9786096215248108,0.0009402966243214905,1.0
