epoch,loss,accuracy,val_loss,val_accuracy
1,2.135493278503418,0.1133333370089531,2.0754659175872803,0.125
2,2.0905921459198,0.1133333370089531,2.0587809085845947,0.2083333283662796
3,2.063385486602783,0.17000000178813934,2.0460457801818848,0.3333333432674408
4,2.044323205947876,0.20333333313465118,2.030649423599243,0.4583333432674408
5,2.036759376525879,0.23333333432674408,2.0134382247924805,0.5416666865348816
6,2.010174512863159,0.2933333218097687,1.9916863441467285,0.5416666865348816
7,1.9946974515914917,0.3199999928474426,1.965179443359375,0.5
8,1.9673484563827515,0.3266666531562805,1.9333782196044922,0.4583333432674408
9,1.9248855113983154,0.39666667580604553,1.8922697305679321,0.7083333134651184
10,1.8907194137573242,0.4283333420753479,1.8427658081054688,0.5416666865348816
11,1.833248257637024,0.43666666746139526,1.7830978631973267,0.7083333134651184
12,1.7786064147949219,0.43666666746139526,1.714525818824768,0.625
13,1.7179274559020996,0.4866666793823242,1.637855887413025,0.8333333134651184
14,1.6301745176315308,0.5133333206176758,1.5533286333084106,0.7083333134651184
15,1.5768744945526123,0.5350000262260437,1.4698442220687866,0.7083333134651184
16,1.4920096397399902,0.5649999976158142,1.3794358968734741,0.7916666865348816
17,1.4076765775680542,0.5849999785423279,1.2874726057052612,0.875
18,1.3487087488174438,0.5833333134651184,1.2056981325149536,0.875
19,1.2636070251464844,0.6083333492279053,1.125771164894104,0.875
20,1.1956299543380737,0.6083333492279053,1.0579630136489868,0.8333333134651184
21,1.1436611413955688,0.6383333206176758,0.9855556488037109,0.9166666865348816
22,1.0839673280715942,0.6466666460037231,0.9155505299568176,0.9166666865348816
23,1.0418623685836792,0.6466666460037231,0.8645439147949219,0.9166666865348816
24,1.000738501548767,0.6783333420753479,0.8037095069885254,0.9166666865348816
25,0.9198855757713318,0.6949999928474426,0.7438947558403015,1.0
26,0.8880468010902405,0.7133333086967468,0.6967552304267883,1.0
27,0.8222113251686096,0.7400000095367432,0.6526225209236145,1.0
28,0.7863498330116272,0.7433333396911621,0.6222324967384338,1.0
29,0.729539155960083,0.7583333253860474,0.5855019688606262,1.0
30,0.7814878225326538,0.7200000286102295,0.5526891350746155,1.0
31,0.7358760833740234,0.7549999952316284,0.5351058840751648,1.0
32,0.6823784112930298,0.7733333110809326,0.49845436215400696,1.0
33,0.6752716302871704,0.7599999904632568,0.47573912143707275,1.0
34,0.6596803069114685,0.7633333206176758,0.455931693315506,1.0
35,0.6034533381462097,0.800000011920929,0.43202510476112366,1.0
36,0.6058054566383362,0.7983333468437195,0.4205276668071747,1.0
37,0.6126171350479126,0.7916666865348816,0.3965115547180176,1.0
38,0.5554536581039429,0.8133333325386047,0.38165751099586487,1.0
39,0.5417245030403137,0.8216666579246521,0.3554837703704834,0.9583333134651184
40,0.539465069770813,0.8050000071525574,0.3466280996799469,1.0
41,0.5076352953910828,0.82833331823349,0.3200407922267914,1.0
42,0.500217616558075,0.824999988079071,0.31513240933418274,1.0
43,0.4892529249191284,0.8333333134651184,0.31641241908073425,1.0
44,0.45688074827194214,0.8366666436195374,0.2781032621860504,0.9583333134651184
45,0.44941869378089905,0.8500000238418579,0.2635153532028198,0.9583333134651184
46,0.4535093605518341,0.8333333134651184,0.25947248935699463,1.0
47,0.41707125306129456,0.8533333539962769,0.24876920878887177,1.0
48,0.3964133858680725,0.8566666841506958,0.2307485193014145,1.0
49,0.40781018137931824,0.8666666746139526,0.22087770700454712,1.0
50,0.3723104000091553,0.878333330154419,0.22355391085147858,0.9583333134651184
51,0.3693585991859436,0.871666669845581,0.2148071527481079,0.9583333134651184
52,0.35848674178123474,0.8766666650772095,0.20588596165180206,1.0
53,0.36062899231910706,0.8683333396911621,0.19459061324596405,1.0
54,0.35077035427093506,0.8799999952316284,0.19030439853668213,0.9583333134651184
55,0.35006311535835266,0.878333330154419,0.18501509726047516,0.9583333134651184
56,0.3133992552757263,0.9083333611488342,0.18697308003902435,1.0
57,0.34296858310699463,0.8600000143051147,0.17455214262008667,1.0
58,0.3519868552684784,0.871666669845581,0.17351074516773224,1.0
59,0.3210402727127075,0.8849999904632568,0.1660759449005127,0.9583333134651184
60,0.30168160796165466,0.8933333158493042,0.15712545812129974,1.0
61,0.30326905846595764,0.8983333110809326,0.1498396247625351,1.0
62,0.308129221200943,0.8866666555404663,0.15134112536907196,1.0
63,0.2876855432987213,0.9049999713897705,0.1474176049232483,1.0
64,0.2927989661693573,0.8883333206176758,0.14796575903892517,1.0
65,0.2881673574447632,0.9116666913032532,0.1379355937242508,1.0
66,0.2703254222869873,0.9016666412353516,0.1336912214756012,1.0
67,0.2926930785179138,0.8983333110809326,0.12951327860355377,0.9583333134651184
68,0.28055518865585327,0.9049999713897705,0.14615027606487274,1.0
69,0.26917189359664917,0.8983333110809326,0.12582148611545563,1.0
70,0.25570061802864075,0.9066666960716248,0.11954314261674881,1.0
71,0.2649071216583252,0.8949999809265137,0.11623423546552658,0.9583333134651184
72,0.26099252700805664,0.8966666460037231,0.11227897554636002,0.9583333134651184
73,0.26783549785614014,0.9066666960716248,0.11419818550348282,0.9583333134651184
74,0.27861228585243225,0.9133333563804626,0.11293747276067734,0.9583333134651184
75,0.2729790508747101,0.9066666960716248,0.10831951349973679,0.9583333134651184
76,0.24104486405849457,0.9083333611488342,0.1058533787727356,1.0
77,0.2677956521511078,0.9066666960716248,0.09847846627235413,1.0
78,0.25914710760116577,0.9049999713897705,0.12650880217552185,1.0
79,0.2430601269006729,0.9150000214576721,0.09608543664216995,1.0
80,0.23428593575954437,0.9300000071525574,0.10523587465286255,1.0
81,0.24361678957939148,0.9133333563804626,0.10419739037752151,1.0
82,0.22323183715343475,0.9100000262260437,0.0994463562965393,1.0
83,0.21856200695037842,0.9333333373069763,0.09633765369653702,1.0
84,0.23304150998592377,0.9266666769981384,0.0891585573554039,1.0
85,0.251192569732666,0.9066666960716248,0.09132173657417297,1.0
86,0.21221832931041718,0.92166668176651,0.08769708126783371,1.0
