epoch,loss,accuracy,val_loss,val_accuracy
1,2.092874050140381,0.12833333015441895,2.064756155014038,0.125
2,2.068233013153076,0.14499999582767487,2.0533244609832764,0.2083333283662796
3,2.058793544769287,0.15000000596046448,2.041748285293579,0.25
4,2.039949655532837,0.21166667342185974,2.0248000621795654,0.4583333432674408
5,2.027756452560425,0.23666666448116302,2.00993013381958,0.4583333432674408
6,2.011996269226074,0.27666667103767395,1.9916281700134277,0.5833333134651184
7,1.9803873300552368,0.2983333468437195,1.967002034187317,0.5833333134651184
8,1.9632954597473145,0.3199999928474426,1.9384161233901978,0.5
9,1.9496246576309204,0.3266666531562805,1.9169248342514038,0.375
10,1.9064526557922363,0.37166666984558105,1.877158522605896,0.5416666865348816
11,1.8772393465042114,0.4350000023841858,1.8314971923828125,0.625
12,1.8314459323883057,0.4516666531562805,1.7852429151535034,0.625
13,1.7848254442214966,0.4633333384990692,1.7362033128738403,0.625
14,1.7621374130249023,0.46833333373069763,1.6836552619934082,0.625
15,1.6879836320877075,0.5,1.6279101371765137,0.6666666865348816
16,1.660279393196106,0.5133333206176758,1.5696884393692017,0.625
17,1.5837167501449585,0.5016666650772095,1.5084501504898071,0.75
18,1.5550779104232788,0.5366666913032532,1.4510418176651,0.75
19,1.4897326231002808,0.5633333325386047,1.395485520362854,0.75
20,1.4423788785934448,0.5866666436195374,1.3337067365646362,0.8333333134651184
21,1.4004120826721191,0.5766666531562805,1.2866321802139282,0.75
22,1.31505286693573,0.621666669845581,1.224137306213379,0.8333333134651184
23,1.2840445041656494,0.5933333039283752,1.174569010734558,0.875
24,1.2779897451400757,0.5933333039283752,1.1278905868530273,0.875
25,1.2302724123001099,0.6100000143051147,1.083694338798523,0.875
26,1.2157515287399292,0.5849999785423279,1.0430166721343994,0.875
27,1.1580735445022583,0.6233333349227905,1.0042294263839722,0.875
28,1.1568844318389893,0.6133333444595337,0.9726489186286926,0.9166666865348816
29,1.061862587928772,0.6616666913032532,0.9251906275749207,0.875
30,1.0578045845031738,0.6349999904632568,0.8949403762817383,0.9166666865348816
31,1.020005702972412,0.6899999976158142,0.8596198558807373,0.9166666865348816
32,1.0245542526245117,0.6483333110809326,0.8378670811653137,0.9166666865348816
33,0.9292013645172119,0.7233333587646484,0.7888829112052917,0.9166666865348816
34,0.9558010101318359,0.6850000023841858,0.7802906036376953,0.9166666865348816
35,0.9154740571975708,0.7083333134651184,0.7457467913627625,0.9166666865348816
36,0.8905149102210999,0.6983333230018616,0.7213545441627502,0.9166666865348816
37,0.8863590359687805,0.7166666388511658,0.6947401165962219,0.9166666865348816
38,0.841366708278656,0.7266666889190674,0.6763818264007568,0.9166666865348816
39,0.817115306854248,0.7333333492279053,0.6483264565467834,0.9166666865348816
40,0.7994112372398376,0.7433333396911621,0.62624591588974,0.9166666865348816
41,0.7592591643333435,0.7433333396911621,0.6013105511665344,0.9166666865348816
42,0.7524922490119934,0.7583333253860474,0.5929934978485107,0.9166666865348816
43,0.7422142028808594,0.7649999856948853,0.5675429701805115,0.9166666865348816
44,0.7233722805976868,0.7833333611488342,0.5585469007492065,0.9166666865348816
45,0.7075335383415222,0.7649999856948853,0.5382798910140991,0.9166666865348816
46,0.7248527407646179,0.7383333444595337,0.5273361802101135,0.9166666865348816
47,0.6853551864624023,0.8016666769981384,0.5168225765228271,0.9166666865348816
