epoch,loss,accuracy,val_loss,val_accuracy
1,1.8170651197433472,0.29010695219039917,0.9191563129425049,0.7916666865348816
2,0.7286856174468994,0.7125668525695801,0.2971586287021637,0.9166666865348816
3,0.3547191619873047,0.8602941036224365,0.10253699868917465,0.9583333134651184
4,0.22724467515945435,0.9224599003791809,0.11649217456579208,0.9583333134651184
5,0.18903793394565582,0.9385026693344116,0.033052947372198105,1.0
6,0.12681026756763458,0.9625668525695801,0.05931219458580017,0.9583333134651184
7,0.12833422422409058,0.9532085657119751,0.07576628029346466,0.9583333134651184
8,0.15248848497867584,0.9451871514320374,0.0083528533577919,1.0
9,0.08508364111185074,0.9739304780960083,0.016284620389342308,1.0
10,0.141046941280365,0.9491978883743286,0.009797635488212109,1.0
11,0.07048928737640381,0.9725936055183411,0.002407819963991642,1.0
12,0.08161036670207977,0.9725936055183411,0.0013569042785093188,1.0
13,0.07609287649393082,0.9725936055183411,0.0015601972118020058,1.0
14,0.1066371276974678,0.9752673506736755,0.013180228881537914,1.0
15,0.08873742818832397,0.9732620120048523,0.008774112910032272,1.0
16,0.09146297723054886,0.9659090638160706,0.0040556578896939754,1.0
17,0.05007660761475563,0.9846256971359253,0.0006759774405509233,1.0
18,0.03830432891845703,0.9893048405647278,0.02782963402569294,1.0
19,0.043376464396715164,0.9779411554336548,0.00030858247191645205,1.0
20,0.10362943261861801,0.9725936055183411,0.32823771238327026,0.9166666865348816
21,0.05785556137561798,0.9792780876159668,0.00014068148448131979,1.0
22,0.06671514362096786,0.9832887649536133,0.0001162694170488976,1.0
23,0.025118103250861168,0.9919785857200623,0.00012870636419393122,1.0
24,0.08434993028640747,0.9772727489471436,0.12596695125102997,0.9583333134651184
25,0.05491634085774422,0.980614960193634,0.00028141262009739876,1.0
26,0.06321578472852707,0.9792780876159668,0.10066487640142441,0.9166666865348816
27,0.07706084847450256,0.9786096215248108,0.008296540938317776,1.0
28,0.027781611308455467,0.989973247051239,0.0002951185451820493,1.0
29,0.031231334432959557,0.9879679083824158,0.0002907843154389411,1.0
30,0.02292606048285961,0.989973247051239,9.158797183772549e-06,1.0
31,0.03857865557074547,0.9879679083824158,0.00012966322537977248,1.0
32,0.022332943975925446,0.9939839839935303,7.351084150286624e-06,1.0
33,0.13056045770645142,0.9652406573295593,0.021287210285663605,1.0
34,0.027249766513705254,0.990641713142395,0.00030248353141359985,1.0
35,0.03443020209670067,0.9886363744735718,0.0001316714333370328,1.0
36,0.04318663105368614,0.9846256971359253,5.738825348089449e-05,1.0
37,0.04571327567100525,0.9866310358047485,0.000597646925598383,1.0
