epoch,loss,accuracy,val_loss,val_accuracy
1,2.078726053237915,0.1433333307504654,2.04396653175354,0.2916666567325592
2,1.9268239736557007,0.24500000476837158,1.5432370901107788,0.5416666865348816
3,1.472419023513794,0.39500001072883606,1.0700562000274658,0.625
4,1.11715829372406,0.5216666460037231,0.8279421329498291,0.625
5,0.8508790135383606,0.6399999856948853,0.5891874432563782,0.8333333134651184
6,0.6277740001678467,0.753333330154419,0.40954849123954773,0.7916666865348816
7,0.540160596370697,0.7566666603088379,0.2993848919868469,0.7916666865348816
8,0.40719690918922424,0.8399999737739563,0.261406809091568,0.8333333134651184
9,0.3527089059352875,0.8199999928474426,0.23733699321746826,0.9166666865348816
10,0.39036864042282104,0.8233333230018616,0.18986189365386963,0.9583333134651184
11,0.2594381272792816,0.8866666555404663,0.20356912910938263,0.9166666865348816
12,0.2480262815952301,0.8799999952316284,0.18272185325622559,0.875
13,0.2653130888938904,0.8733333349227905,0.3080485761165619,0.9166666865348816
14,0.2781338393688202,0.8833333253860474,0.1431797295808792,0.9583333134651184
15,0.2189381867647171,0.9049999713897705,0.1561765819787979,0.9166666865348816
16,0.2690914273262024,0.8733333349227905,0.17509372532367706,0.9166666865348816
17,0.2300051599740982,0.8766666650772095,0.12849295139312744,1.0
18,0.20726428925991058,0.8933333158493042,0.12159371376037598,0.9583333134651184
19,0.18410052359104156,0.9150000214576721,0.1764833927154541,0.875
20,0.2284322828054428,0.8849999904632568,0.16760896146297455,0.9583333134651184
21,0.22501207888126373,0.878333330154419,0.10768702626228333,1.0
22,0.1884932816028595,0.9066666960716248,0.07815378904342651,1.0
23,0.19472579658031464,0.9016666412353516,0.08097398281097412,1.0
24,0.18494880199432373,0.9049999713897705,0.11885234713554382,0.9583333134651184
25,0.19958770275115967,0.8933333158493042,0.08397489786148071,0.9583333134651184
26,0.21810917556285858,0.8849999904632568,0.09230745583772659,1.0
27,0.17919352650642395,0.9233333468437195,0.08141648024320602,1.0
28,0.17984923720359802,0.9183333516120911,0.10352137684822083,0.9583333134651184
29,0.16728977859020233,0.9316666722297668,0.06847905367612839,1.0
30,0.17290104925632477,0.9183333516120911,0.08975725620985031,0.9583333134651184
31,0.16923506557941437,0.9300000071525574,0.13367760181427002,0.9583333134651184
32,0.16578103601932526,0.92166668176651,0.21007777750492096,0.9583333134651184
33,0.27256420254707336,0.9016666412353516,0.12945638597011566,0.875
34,0.1989234983921051,0.8883333206176758,0.11959341913461685,0.9583333134651184
35,0.2410484254360199,0.8983333110809326,0.2654062509536743,0.875
36,0.19541144371032715,0.9083333611488342,0.09302010387182236,1.0
37,0.17155718803405762,0.9333333373069763,0.14293180406093597,0.9166666865348816
38,0.23890559375286102,0.8933333158493042,0.1964033991098404,0.9583333134651184
39,0.20914508402347565,0.903333306312561,0.231983482837677,0.9583333134651184
40,0.17239052057266235,0.9183333516120911,0.1089739128947258,0.9583333134651184
41,0.139403834939003,0.9383333325386047,0.07869260013103485,0.9583333134651184
42,0.13575425744056702,0.9316666722297668,0.06095518544316292,1.0
43,0.13096071779727936,0.9416666626930237,0.07689949125051498,0.9583333134651184
44,0.13473862409591675,0.9466666579246521,0.07447817921638489,0.9583333134651184
45,0.12737512588500977,0.9466666579246521,0.1088099256157875,0.9166666865348816
46,0.15332521498203278,0.9233333468437195,0.07453159242868423,0.9583333134651184
47,0.14151112735271454,0.9433333277702332,0.07918756455183029,0.9583333134651184
48,0.17719432711601257,0.9166666865348816,0.08667529374361038,1.0
49,0.15670503675937653,0.9433333277702332,0.07032469660043716,1.0
50,0.1637951284646988,0.9350000023841858,0.04601109400391579,1.0
51,0.14066500961780548,0.9416666626930237,0.05289531126618385,1.0
52,0.16350387036800385,0.9399999976158142,0.18507324159145355,0.9583333134651184
53,0.13529197871685028,0.9350000023841858,0.10481265932321548,1.0
54,0.12273722141981125,0.9449999928474426,0.0546635203063488,0.9583333134651184
55,0.11693914979696274,0.9566666483879089,0.05005200207233429,0.9583333134651184
56,0.13635163009166718,0.9516666531562805,0.05917175114154816,1.0
57,0.12705470621585846,0.9516666531562805,0.05557036027312279,1.0
58,0.12719541788101196,0.9433333277702332,0.06235535070300102,1.0
59,0.12097727507352829,0.9566666483879089,0.07991273701190948,0.9583333134651184
60,0.1364911049604416,0.9399999976158142,0.06678938120603561,0.9583333134651184
61,0.2746913433074951,0.903333306312561,0.12025734037160873,0.9583333134651184
62,0.15541835129261017,0.9383333325386047,0.0863054171204567,0.9583333134651184
63,0.1529722511768341,0.9300000071525574,0.09142634272575378,0.9583333134651184
64,0.1431495100259781,0.9350000023841858,0.13059045374393463,0.9166666865348816
65,0.16457344591617584,0.9316666722297668,0.08922168612480164,0.9583333134651184
66,0.1316402405500412,0.9466666579246521,0.054684996604919434,1.0
67,0.13498857617378235,0.949999988079071,0.08838532119989395,0.9583333134651184
68,0.1325506567955017,0.9366666674613953,0.08444599062204361,0.9583333134651184
69,0.10902482271194458,0.9516666531562805,0.05631309375166893,0.9583333134651184
70,0.12253326177597046,0.9583333134651184,0.20391540229320526,0.875
71,0.1446266919374466,0.9350000023841858,0.06670121103525162,1.0
72,0.14205250144004822,0.9366666674613953,0.16347311437129974,0.875
73,0.16011328995227814,0.9233333468437195,0.09693362563848495,0.9583333134651184
74,0.1307741105556488,0.9366666674613953,0.07735761255025864,0.9583333134651184
